"run_id","p","method","year","health_systems_costs_by_run","monetized_dalys_averted_by_run","cash_flow_by_run","investment_by_run"
10,"Absolute Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
10,"Absolute Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
10,"Absolute Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
10,"Absolute Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
10,"Absolute Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
10,"Absolute Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
10,"Absolute Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
10,"Absolute Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
10,"Absolute Coartem disp only","dalys_monetized_1",2011,1258490972.80242,56132954075.2117,54760322620.4232,114140481.986052
10,"Absolute Coartem disp only","dalys_monetized_1",2012,1248379796.86609,68223241991.7724,66883867780.6825,90994414.2238533
10,"Absolute Coartem disp only","dalys_monetized_1",2013,1099040930.36111,48188145089.8207,46994246545.7374,94857613.7222628
10,"Absolute Coartem disp only","dalys_monetized_1",2014,1312384909.40252,175409644145.079,173985906908.4,111352327.276237
10,"Absolute Coartem disp only","dalys_monetized_1",2015,949365165.794404,168956207677.501,167887454822.736,119387688.97028
10,"Absolute Coartem disp only","dalys_monetized_1",2016,1215774926.44743,182586948626.31,181273153513.896,98020185.9664466
10,"Absolute Coartem disp only","dalys_monetized_1",2017,1635580006.3376,245167498012.885,243437558960.979,94359045.5684168
10,"Absolute Coartem disp only","dalys_monetized_1",2018,1615582739.93487,247919091311.929,246222853719.999,80654851.9945019
10,"Absolute Coartem disp only","dalys_monetized_1",2019,1574996598.86838,227618183766.145,225959040933.963,84146233.3138799
10,"Absolute Coartem disp only","dalys_monetized_1",2020,2144226418.51762,301817484912.602,299575628351.749,97630142.335856
10,"Absolute Coartem disp only","dalys_monetized_1",2021,2659268520.65038,348028619599.649,345278681115.066,90669963.93291
10,"Absolute Coartem disp only","dalys_monetized_1",2022,0,388377454992.885,388304274888.885,73180104
10,"Relative Coartem disp only","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
10,"Relative Coartem disp only","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
10,"Relative Coartem disp only","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
10,"Relative Coartem disp only","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
10,"Relative Coartem disp only","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
10,"Relative Coartem disp only","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
10,"Relative Coartem disp only","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
10,"Relative Coartem disp only","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
10,"Relative Coartem disp only","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
10,"Relative Coartem disp only","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
10,"Relative Coartem disp only","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
10,"Relative Coartem disp only","dalys_monetized_1",2011,1145006592.18872,0,-1259147074.17477,114140481.986052
10,"Relative Coartem disp only","dalys_monetized_1",2012,1222731127.14448,2968803660.27264,1655078118.90431,90994414.2238533
10,"Relative Coartem disp only","dalys_monetized_1",2013,1028773713.68247,3315568107.58188,2191936780.17715,94857613.7222628
10,"Relative Coartem disp only","dalys_monetized_1",2014,1141907782.60177,15035807103.5172,13782546993.6392,111352327.276237
10,"Relative Coartem disp only","dalys_monetized_1",2015,987981165.167889,12034832080.6341,10927463226.4959,119387688.97028
10,"Relative Coartem disp only","dalys_monetized_1",2016,1014530070.02245,19312662246.6961,18200111990.7072,98020185.9664466
10,"Relative Coartem disp only","dalys_monetized_1",2017,1593246488.25045,22053780446.2972,20366174912.4784,94359045.5684168
10,"Relative Coartem disp only","dalys_monetized_1",2018,1444980317.58062,25876328239.0659,24350693069.4908,80654851.9945019
10,"Relative Coartem disp only","dalys_monetized_1",2019,1700405860.40077,27861905000.0971,26077352906.3825,84146233.3138799
10,"Relative Coartem disp only","dalys_monetized_1",2020,2591548153.03213,35407567859.9332,32718389564.5652,97630142.335856
10,"Relative Coartem disp only","dalys_monetized_1",2021,2534645774.5755,46250654051.3714,43625338312.8629,90669963.93291
10,"Relative Coartem disp only","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
10,"Relative_All AL disp","dalys_monetized_1",2000,0,0,-26798482.7252633,26798482.7252633
10,"Relative_All AL disp","dalys_monetized_1",2001,0,0,-44971604.9464951,44971604.9464951
10,"Relative_All AL disp","dalys_monetized_1",2002,0,0,-29197993.3498014,29197993.3498014
10,"Relative_All AL disp","dalys_monetized_1",2003,0,0,-55058570.8367679,55058570.8367679
10,"Relative_All AL disp","dalys_monetized_1",2004,0,0,-68448230.7639059,68448230.7639059
10,"Relative_All AL disp","dalys_monetized_1",2005,0,0,-102358034.746129,102358034.746129
10,"Relative_All AL disp","dalys_monetized_1",2006,0,0,-63741152.1534097,63741152.1534097
10,"Relative_All AL disp","dalys_monetized_1",2007,0,0,-156061650.005058,156061650.005058
10,"Relative_All AL disp","dalys_monetized_1",2008,0,0,-104671769.084416,104671769.084416
10,"Relative_All AL disp","dalys_monetized_1",2009,0,0,-76188062.9033656,76188062.9033656
10,"Relative_All AL disp","dalys_monetized_1",2010,0,0,-103364593.393778,103364593.393778
10,"Relative_All AL disp","dalys_monetized_1",2011,1252337657.32149,0,-1366478139.30755,114140481.986052
10,"Relative_All AL disp","dalys_monetized_1",2012,1344457442.58576,2968803660.27264,1533351803.46303,90994414.2238533
10,"Relative_All AL disp","dalys_monetized_1",2013,888344448.433244,3315568107.58188,2332366045.42637,94857613.7222628
10,"Relative_All AL disp","dalys_monetized_1",2014,1238802936.88994,15035807103.5172,13685651839.351,111352327.276237
10,"Relative_All AL disp","dalys_monetized_1",2015,1040345833.07816,12034832080.6341,10875098558.5857,119387688.97028
10,"Relative_All AL disp","dalys_monetized_1",2016,1108776024.89415,19312662246.6961,18105866035.8355,98020185.9664466
10,"Relative_All AL disp","dalys_monetized_1",2017,1832260885.79433,22053780446.2972,20127160514.9345,94359045.5684168
10,"Relative_All AL disp","dalys_monetized_1",2018,1594313703.88986,25876328239.0659,24201359683.1816,80654851.9945019
10,"Relative_All AL disp","dalys_monetized_1",2019,1966708705.36364,27861905000.0971,25811050061.4196,84146233.3138799
10,"Relative_All AL disp","dalys_monetized_1",2020,2318321408.91584,35407567859.9332,32991616308.6815,97630142.335856
10,"Relative_All AL disp","dalys_monetized_1",2021,2832279065.53219,46250654051.3714,43327705021.9063,90669963.93291
10,"Relative_All AL disp","dalys_monetized_1",2022,0,49300609553.6135,49227429449.6135,73180104
