"year","health_systems_costs","monetized_dalys_averted","in_2023_prices","cash_flow","run_id"
2019,1168521468.23452,32723474934.0128,93514565.4752602,31461438900.303,68
2020,2064815546.30345,43201238492.7344,108765448.735646,41027657497.6953,68
2021,2190059356.40944,54696124607.9623,100845446.198309,52405219805.3545,68
2022,2403093375.80756,51468449817.0474,81301804.902422,48984054636.3375,68
2023,2342664430.46002,48264530586.1085,77988063,45843878092.6485,68
2000,0,0,29852923.0011034,-29852923.0011034,69
2001,0,0,50108598.4343931,-50108598.4343931,69
2002,0,0,32524926.5109877,-32524926.5109877,69
2003,0,0,61183848.4315702,-61183848.4315702,69
2004,0,0,76280271.9680802,-76280271.9680802,69
2005,0,0,114095421.233847,-114095421.233847,69
2006,0,0,71055328.531221,-71055328.531221,69
2007,0,0,173925704.21992,-173925704.21992,69
2008,0,0,118242843.004781,-118242843.004781,69
2009,0,0,85861724.9480041,-85861724.9480041,69
2010,0,0,116044460.205488,-116044460.205488,69
2011,1204787340.14062,0,128294997.271244,-1333082337.41187,69
2012,938097335.96972,3889699179.71493,103748180.04707,2847853663.69814,69
2013,1112091081.39589,4207103133.1034,106873147.128942,2988138904.57857,69
2014,1136751506.5197,16652362565.641,126230106.011086,15389380953.1102,69
2015,767292180.164616,13167022931.8157,135116138.984205,12264614612.6669,69
2016,802788678.565248,22457446972.1743,97182201.0538521,21557476092.5552,69
2017,1486962762.84494,25552843573.0726,120315216.056736,23945565594.1709,69
2018,1238253229.17882,30214225478.3557,89798807.4848151,28886173441.692,69
