"run_id","code","health_systems_costs","monetized_dalys_averted","dalys_averted"
22,"TZA",692523476.895055,13761740308.3285,3415786.34161771
22,"UGA",1251651038.29809,21450438588.6285,5324189.63816689
22,"VEN",4835418.37585829,2501365.17907772,620.861084620305
22,"YEM",6567013.32875784,7610142.9128678,1888.90515568012
23,"AFG",762979.917458135,3615718.8059306,897.453565880295
23,"AGO",1453086278.14369,13343686299.5804,3312021.61846884
23,"BEN",378042526.194834,7926255464.38368,1967367.10247535
23,"BFA",717669807.050585,14262008046.4322,3539957.24360257
23,"BGD",61230.636991911,111639.123792078,27.7098234449582
23,"BRA",853621.708589356,1468197.95306894,364.419790122685
23,"CIV",748017157.325631,13716705998.6561,3404608.42542131
23,"CMR",877120519.127075,12111557584.8726,3006196.31291015
23,"COD",1144030901.32113,55192606044.589,13699295.703996
23,"COL",3967817.16103022,920394.953334239,228.450213421794
23,"ETH",377779203.701475,7289158339.63901,1809233.92976392
23,"GHA",772277531.350499,12895020162.1306,3200658.69271156
23,"GIN",163691505.91315,3870005539.12022,960569.794687347
23,"GUY",197401.587023563,154011.8278924,38.2271054660188
23,"HTI",72498.6509239829,196334.5394715,48.7319788986779
23,"IDN",8364848.20909574,7347957.62044583,1823.82843422171
23,"IND",481252807.327753,4166695279.94088,1034210.82712131
23,"KHM",337321.043454599,771789.788195138,191.56508973807
23,"MDG",71623389.1067253,2827178903.28353,701730.948759527
23,"MLI",672739361.236235,13851314286.9697,3438019.39978853
23,"MMR",1629921.03371326,2376622.31666862,589.898796705784
23,"MOZ",546861817.267505,16934526024.0629,4203299.97505885
23,"MWI",162557676.348805,2369434834.06672,588114.799598433
23,"NER",370877646.946888,14110557910.7145,3502365.97291803
23,"NGA",7012690915.18728,113135623953.678,28081268.0949586
23,"NIC",80787.3263076667,111059.882088738,27.5660505024062
23,"PAK",11687169.800558,11880621.009992,2948.875801072
23,"PER",715253.331398442,357535.933535208,88.7435986325069
23,"PNG",9323657.58785072,11814649.7074444,2932.50113703009
23,"RWA",149126196.175605,3227650552.37237,801131.573863238
23,"SLB",874749.234997164,1120108.73956263,278.020951420595
23,"TZA",735726044.615048,13761740308.3285,3415786.34161771
23,"UGA",1197537457.12818,21450438588.6285,5324189.63816689
23,"VEN",4960350.86261483,2501365.17907772,620.861084620305
23,"YEM",7732020.57117562,7610142.9128678,1888.90515568012
24,"AFG",1281090.11474396,3615718.8059306,897.453565880295
24,"AGO",1749663653.5158,13343686299.5804,3312021.61846884
24,"BEN",315545800.638331,7926255464.38368,1967367.10247535
24,"BFA",685362243.618004,14262008046.4322,3539957.24360257
24,"BGD",57045.0892540624,111639.123792078,27.7098234449582
24,"BRA",856186.542833248,1468197.95306894,364.419790122685
24,"CIV",928274023.265467,13716705998.6561,3404608.42542131
24,"CMR",887511932.40345,12111557584.8726,3006196.31291015
24,"COD",1286460301.89496,55192606044.589,13699295.703996
24,"COL",4630478.22835934,920394.953334239,228.450213421794
24,"ETH",389054221.356031,7289158339.63901,1809233.92976392
24,"GHA",875970513.351308,12895020162.1306,3200658.69271156
24,"GIN",180606109.917169,3870005539.12022,960569.794687347
24,"GUY",187132.708853854,154011.8278924,38.2271054660188
24,"HTI",77578.4405831606,196334.5394715,48.7319788986779
24,"IDN",7347518.70272217,7347957.62044583,1823.82843422171
24,"IND",477579208.68715,4166695279.94088,1034210.82712131
24,"KHM",401049.688697472,771789.788195138,191.56508973807
24,"MDG",86304617.2612165,2827178903.28353,701730.948759527
24,"MLI",701374078.312523,13851314286.9697,3438019.39978853
24,"MMR",1356487.36594679,2376622.31666862,589.898796705784
24,"MOZ",537410168.924735,16934526024.0629,4203299.97505885
24,"MWI",137440560.547276,2369434834.06672,588114.799598433
24,"NER",405072046.478214,14110557910.7145,3502365.97291803
24,"NGA",7911256902.01557,113135623953.678,28081268.0949586
24,"NIC",85045.4350303495,111059.882088738,27.5660505024062
24,"PAK",10721900.4843443,11880621.009992,2948.875801072
24,"PER",775477.03760691,357535.933535208,88.7435986325069
24,"PNG",11332918.6901737,11814649.7074444,2932.50113703009
24,"RWA",147155542.74184,3227650552.37237,801131.573863238
24,"SLB",826652.870553607,1120108.73956263,278.020951420595
24,"TZA",617730725.680205,13761740308.3285,3415786.34161771
24,"UGA",1016391101.05091,21450438588.6285,5324189.63816689
24,"VEN",8207680.46165736,2501365.17907772,620.861084620305
24,"YEM",5577531.44295421,7610142.9128678,1888.90515568012
25,"AFG",902425.96511389,3615718.8059306,897.453565880295
25,"AGO",1570540065.32494,13343686299.5804,3312021.61846884
25,"BEN",325328144.129076,7926255464.38368,1967367.10247535
25,"BFA",645054751.188645,14262008046.4322,3539957.24360257
25,"BGD",92890.4124898058,111639.123792078,27.7098234449582
25,"BRA",733513.667406784,1468197.95306894,364.419790122685
25,"CIV",833753400.797317,13716705998.6561,3404608.42542131
25,"CMR",879472588.713041,12111557584.8726,3006196.31291015
25,"COD",1132010424.33373,55192606044.589,13699295.703996
25,"COL",5177362.35338287,920394.953334239,228.450213421794
25,"ETH",424617263.438964,7289158339.63901,1809233.92976392
25,"GHA",737735990.624666,12895020162.1306,3200658.69271156
25,"GIN",170503849.268907,3870005539.12022,960569.794687347
25,"GUY",204293.536931552,154011.8278924,38.2271054660188
25,"HTI",109635.050029632,196334.5394715,48.7319788986779
25,"IDN",9659974.01543847,7347957.62044583,1823.82843422171
25,"IND",400347446.282312,4166695279.94088,1034210.82712131
25,"KHM",430236.62077622,771789.788195138,191.56508973807
25,"MDG",70275039.8236689,2827178903.28353,701730.948759527
25,"MLI",644170769.433401,13851314286.9697,3438019.39978853
25,"MMR",2231545.45629829,2376622.31666862,589.898796705784
25,"MOZ",496717273.520638,16934526024.0629,4203299.97505885
25,"MWI",150204250.516181,2369434834.06672,588114.799598433
25,"NER",381041176.318997,14110557910.7145,3502365.97291803
25,"NGA",7443636488.9849,113135623953.678,28081268.0949586
25,"NIC",117072.63681397,111059.882088738,27.5660505024062
25,"PAK",12448267.0945462,11880621.009992,2948.875801072
25,"PER",828050.702092915,357535.933535208,88.7435986325069
25,"PNG",9974404.39824944,11814649.7074444,2932.50113703009
25,"RWA",138975011.297573,3227650552.37237,801131.573863238
25,"SLB",1248100.35938716,1120108.73956263,278.020951420595
25,"TZA",673779087.610617,13761740308.3285,3415786.34161771
25,"UGA",1118863944.8374,21450438588.6285,5324189.63816689
25,"VEN",6114607.44193123,2501365.17907772,620.861084620305
25,"YEM",8422203.08225909,7610142.9128678,1888.90515568012
26,"AFG",814070.477345459,3615718.8059306,897.453565880295
26,"AGO",1627351453.72225,13343686299.5804,3312021.61846884
26,"BEN",316104054.365611,7926255464.38368,1967367.10247535
26,"BFA",655297946.7245,14262008046.4322,3539957.24360257
26,"BGD",45540.126001874,111639.123792078,27.7098234449582
26,"BRA",905100.617811208,1468197.95306894,364.419790122685
26,"CIV",846184437.958048,13716705998.6561,3404608.42542131
26,"CMR",866513142.200695,12111557584.8726,3006196.31291015
26,"COD",1325833334.59118,55192606044.589,13699295.703996
26,"COL",4896985.94294369,920394.953334239,228.450213421794
26,"ETH",413132796.299476,7289158339.63901,1809233.92976392
26,"GHA",756361995.037031,12895020162.1306,3200658.69271156
26,"GIN",173644431.619004,3870005539.12022,960569.794687347
26,"GUY",224071.201484091,154011.8278924,38.2271054660188
26,"HTI",74144.6484422619,196334.5394715,48.7319788986779
26,"IDN",11414056.7586504,7347957.62044583,1823.82843422171
26,"IND",549745759.180436,4166695279.94088,1034210.82712131
26,"KHM",340376.498281389,771789.788195138,191.56508973807
26,"MDG",81019052.4175905,2827178903.28353,701730.948759527
26,"MLI",623509447.558253,13851314286.9697,3438019.39978853
26,"MMR",1546773.76999492,2376622.31666862,589.898796705784
26,"MOZ",584845872.561729,16934526024.0629,4203299.97505885
26,"MWI",119784578.943099,2369434834.06672,588114.799598433
26,"NER",390978160.971192,14110557910.7145,3502365.97291803
26,"NGA",7995329879.32369,113135623953.678,28081268.0949586
26,"NIC",184030.958318448,111059.882088738,27.5660505024062
26,"PAK",22583507.1739631,11880621.009992,2948.875801072
26,"PER",776046.576122012,357535.933535208,88.7435986325069
26,"PNG",12601343.4007463,11814649.7074444,2932.50113703009
26,"RWA",138648927.219713,3227650552.37237,801131.573863238
26,"SLB",1035940.51410725,1120108.73956263,278.020951420595
26,"TZA",637442301.537577,13761740308.3285,3415786.34161771
26,"UGA",1024335706.6683,21450438588.6285,5324189.63816689
26,"VEN",5398794.26325315,2501365.17907772,620.861084620305
26,"YEM",7455647.97798313,7610142.9128678,1888.90515568012
27,"AFG",1050798.11700304,3615718.8059306,897.453565880295
27,"AGO",1516296033.68461,13343686299.5804,3312021.61846884
27,"BEN",366279230.813672,7926255464.38368,1967367.10247535
27,"BFA",667031207.54892,14262008046.4322,3539957.24360257
27,"BGD",87414.3765766031,111639.123792078,27.7098234449582
27,"BRA",1157977.0889258,1468197.95306894,364.419790122685
27,"CIV",747642095.911362,13716705998.6561,3404608.42542131
27,"CMR",820250824.49726,12111557584.8726,3006196.31291015
27,"COD",1259030628.84508,55192606044.589,13699295.703996
27,"COL",3712055.04084352,920394.953334239,228.450213421794
27,"ETH",374002225.989973,7289158339.63901,1809233.92976392
27,"GHA",780955342.422902,12895020162.1306,3200658.69271156
27,"GIN",176421298.215416,3870005539.12022,960569.794687347
27,"GUY",162946.032586973,154011.8278924,38.2271054660188
27,"HTI",82079.2591176279,196334.5394715,48.7319788986779
27,"IDN",12720842.9446272,7347957.62044583,1823.82843422171
27,"IND",444682049.672717,4166695279.94088,1034210.82712131
27,"KHM",442031.212035756,771789.788195138,191.56508973807
27,"MDG",67444131.516427,2827178903.28353,701730.948759527
27,"MLI",626194155.264123,13851314286.9697,3438019.39978853
27,"MMR",1207441.84333875,2376622.31666862,589.898796705784
27,"MOZ",502128303.691918,16934526024.0629,4203299.97505885
27,"MWI",128014457.463353,2369434834.06672,588114.799598433
27,"NER",412047134.405217,14110557910.7145,3502365.97291803
27,"NGA",7247815577.59635,113135623953.678,28081268.0949586
27,"NIC",104268.056189519,111059.882088738,27.5660505024062
27,"PAK",9115546.16433968,11880621.009992,2948.875801072
27,"PER",647955.157650682,357535.933535208,88.7435986325069
27,"PNG",11213428.7572958,11814649.7074444,2932.50113703009
27,"RWA",160623249.658041,3227650552.37237,801131.573863238
27,"SLB",1049146.49220616,1120108.73956263,278.020951420595
27,"TZA",653269248.35804,13761740308.3285,3415786.34161771
27,"UGA",1131249581.64559,21450438588.6285,5324189.63816689
27,"VEN",6263672.92173155,2501365.17907772,620.861084620305
27,"YEM",7175534.54155285,7610142.9128678,1888.90515568012
28,"AFG",886422.467788674,3615718.8059306,897.453565880295
28,"AGO",1735220657.73913,13343686299.5804,3312021.61846884
28,"BEN",296947698.590689,7926255464.38368,1967367.10247535
28,"BFA",714499498.839283,14262008046.4322,3539957.24360257
28,"BGD",74341.9430799946,111639.123792078,27.7098234449582
28,"BRA",883335.483240707,1468197.95306894,364.419790122685
28,"CIV",908666373.722302,13716705998.6561,3404608.42542131
28,"CMR",811767056.052735,12111557584.8726,3006196.31291015
28,"COD",1165944021.07386,55192606044.589,13699295.703996
28,"COL",3040488.69844852,920394.953334239,228.450213421794
28,"ETH",448963564.909007,7289158339.63901,1809233.92976392
28,"GHA",795616450.982922,12895020162.1306,3200658.69271156
28,"GIN",158461977.084605,3870005539.12022,960569.794687347
28,"GUY",141999.976019257,154011.8278924,38.2271054660188
28,"HTI",102957.326630537,196334.5394715,48.7319788986779
28,"IDN",9783371.59866646,7347957.62044583,1823.82843422171
28,"IND",370976169.485753,4166695279.94088,1034210.82712131
28,"KHM",362430.352057544,771789.788195138,191.56508973807
28,"MDG",60052662.3378136,2827178903.28353,701730.948759527
28,"MLI",574456152.064627,13851314286.9697,3438019.39978853
28,"MMR",1542735.63402757,2376622.31666862,589.898796705784
28,"MOZ",613465181.685607,16934526024.0629,4203299.97505885
28,"MWI",143336555.613355,2369434834.06672,588114.799598433
28,"NER",414602538.222722,14110557910.7145,3502365.97291803
28,"NGA",7906235710.16911,113135623953.678,28081268.0949586
28,"NIC",101897.267774631,111059.882088738,27.5660505024062
28,"PAK",10214344.8071622,11880621.009992,2948.875801072
28,"PER",635627.740543028,357535.933535208,88.7435986325069
28,"PNG",11652340.5746238,11814649.7074444,2932.50113703009
28,"RWA",144132955.142772,3227650552.37237,801131.573863238
28,"SLB",1008875.0524964,1120108.73956263,278.020951420595
28,"TZA",702731751.711523,13761740308.3285,3415786.34161771
28,"UGA",1179640051.06483,21450438588.6285,5324189.63816689
28,"VEN",7332373.98224712,2501365.17907772,620.861084620305
28,"YEM",8700292.89381816,7610142.9128678,1888.90515568012
29,"AFG",871383.427102206,3615718.8059306,897.453565880295
29,"AGO",1646056553.93141,13343686299.5804,3312021.61846884
29,"BEN",364738990.143894,7926255464.38368,1967367.10247535
29,"BFA",685998881.374266,14262008046.4322,3539957.24360257
29,"BGD",62154.5868004793,111639.123792078,27.7098234449582
29,"BRA",913780.565177231,1468197.95306894,364.419790122685
29,"CIV",992309090.730173,13716705998.6561,3404608.42542131
29,"CMR",955882884.681382,12111557584.8726,3006196.31291015
29,"COD",1167140885.87774,55192606044.589,13699295.703996
29,"COL",4753229.88782962,920394.953334239,228.450213421794
29,"ETH",407650183.097849,7289158339.63901,1809233.92976392
29,"GHA",639985822.97895,12895020162.1306,3200658.69271156
29,"GIN",178877765.271283,3870005539.12022,960569.794687347
29,"GUY",137138.90690991,154011.8278924,38.2271054660188
29,"HTI",80172.634461036,196334.5394715,48.7319788986779
29,"IDN",9409765.14878251,7347957.62044583,1823.82843422171
29,"IND",442616308.973241,4166695279.94088,1034210.82712131
29,"KHM",450809.657549445,771789.788195138,191.56508973807
29,"MDG",75702574.5533246,2827178903.28353,701730.948759527
29,"MLI",625865690.163304,13851314286.9697,3438019.39978853
29,"MMR",1976018.10728402,2376622.31666862,589.898796705784
29,"MOZ",617063761.53046,16934526024.0629,4203299.97505885
29,"MWI",147935618.720167,2369434834.06672,588114.799598433
29,"NER",417758998.764903,14110557910.7145,3502365.97291803
29,"NGA",7470333072.64877,113135623953.678,28081268.0949586
29,"NIC",96854.3441876997,111059.882088738,27.5660505024062
29,"PAK",7638273.10918974,11880621.009992,2948.875801072
29,"PER",734831.47133121,357535.933535208,88.7435986325069
29,"PNG",7979045.80265077,11814649.7074444,2932.50113703009
29,"RWA",176675420.726658,3227650552.37237,801131.573863238
29,"SLB",1164086.48702494,1120108.73956263,278.020951420595
29,"TZA",778614592.428774,13761740308.3285,3415786.34161771
29,"UGA",1024642053.35696,21450438588.6285,5324189.63816689
29,"VEN",5554479.20527054,2501365.17907772,620.861084620305
29,"YEM",6654144.36677952,7610142.9128678,1888.90515568012
30,"AFG",1240431.26750925,3615718.8059306,897.453565880295
30,"AGO",1548099409.79823,13343686299.5804,3312021.61846884
30,"BEN",336800451.16024,7926255464.38368,1967367.10247535
30,"BFA",697229999.608613,14262008046.4322,3539957.24360257
30,"BGD",84871.7209454287,111639.123792078,27.7098234449582
30,"BRA",1033413.10321576,1468197.95306894,364.419790122685
30,"CIV",913242095.037472,13716705998.6561,3404608.42542131
30,"CMR",786330734.992373,12111557584.8726,3006196.31291015
30,"COD",1265397913.94371,55192606044.589,13699295.703996
30,"COL",3208470.18888301,920394.953334239,228.450213421794
30,"ETH",339035038.794654,7289158339.63901,1809233.92976392
30,"GHA",724756647.143476,12895020162.1306,3200658.69271156
30,"GIN",190946664.819291,3870005539.12022,960569.794687347
30,"GUY",142476.416003944,154011.8278924,38.2271054660188
30,"HTI",80638.6609013866,196334.5394715,48.7319788986779
30,"IDN",12365503.3328467,7347957.62044583,1823.82843422171
30,"IND",466360351.720937,4166695279.94088,1034210.82712131
30,"KHM",380780.974227452,771789.788195138,191.56508973807
30,"MDG",75349480.9505979,2827178903.28353,701730.948759527
30,"MLI",604787568.387593,13851314286.9697,3438019.39978853
30,"MMR",1489131.30440692,2376622.31666862,589.898796705784
30,"MOZ",550484645.39852,16934526024.0629,4203299.97505885
30,"MWI",142687938.448691,2369434834.06672,588114.799598433
30,"NER",424288073.012028,14110557910.7145,3502365.97291803
30,"NGA",8422725874.55528,113135623953.678,28081268.0949586
30,"NIC",96099.9586265644,111059.882088738,27.5660505024062
30,"PAK",12818523.6518078,11880621.009992,2948.875801072
30,"PER",922035.892983481,357535.933535208,88.7435986325069
30,"PNG",10518653.6849278,11814649.7074444,2932.50113703009
30,"RWA",136935862.474296,3227650552.37237,801131.573863238
30,"SLB",1364358.35637119,1120108.73956263,278.020951420595
30,"TZA",691609615.499423,13761740308.3285,3415786.34161771
30,"UGA",1019487694.80583,21450438588.6285,5324189.63816689
30,"VEN",6724672.25904904,2501365.17907772,620.861084620305
30,"YEM",5290461.96767006,7610142.9128678,1888.90515568012
31,"AFG",1060096.55681957,3615718.8059306,897.453565880295
31,"AGO",1552049947.73725,13343686299.5804,3312021.61846884
31,"BEN",332217638.624051,7926255464.38368,1967367.10247535
31,"BFA",684829811.54845,14262008046.4322,3539957.24360257
31,"BGD",90896.4147000821,111639.123792078,27.7098234449582
31,"BRA",990065.736769965,1468197.95306894,364.419790122685
31,"CIV",905853788.233711,13716705998.6561,3404608.42542131
31,"CMR",905804879.199334,12111557584.8726,3006196.31291015
31,"COD",1270253517.80392,55192606044.589,13699295.703996
31,"COL",4469072.68709952,920394.953334239,228.450213421794
31,"ETH",395397783.93888,7289158339.63901,1809233.92976392
31,"GHA",758382090.357545,12895020162.1306,3200658.69271156
31,"GIN",199626552.224586,3870005539.12022,960569.794687347
31,"GUY",153534.126593301,154011.8278924,38.2271054660188
31,"HTI",92091.4486376904,196334.5394715,48.7319788986779
31,"IDN",10922695.7603594,7347957.62044583,1823.82843422171
31,"IND",456517571.524923,4166695279.94088,1034210.82712131
31,"KHM",412570.723947181,771789.788195138,191.56508973807
31,"MDG",58413441.9023476,2827178903.28353,701730.948759527
31,"MLI",620426565.82086,13851314286.9697,3438019.39978853
31,"MMR",2020837.36310664,2376622.31666862,589.898796705784
31,"MOZ",559942847.624507,16934526024.0629,4203299.97505885
31,"MWI",116291538.706259,2369434834.06672,588114.799598433
31,"NER",396519348.094127,14110557910.7145,3502365.97291803
31,"NGA",8265199777.30616,113135623953.678,28081268.0949586
31,"NIC",173050.988280937,111059.882088738,27.5660505024062
31,"PAK",8434477.3819999,11880621.009992,2948.875801072
31,"PER",885972.118926883,357535.933535208,88.7435986325069
31,"PNG",10095340.1550293,11814649.7074444,2932.50113703009
31,"RWA",154627707.611206,3227650552.37237,801131.573863238
31,"SLB",1337955.13431915,1120108.73956263,278.020951420595
31,"TZA",674203232.418038,13761740308.3285,3415786.34161771
31,"UGA",979685633.33944,21450438588.6285,5324189.63816689
31,"VEN",5506415.55374068,2501365.17907772,620.861084620305
31,"YEM",8408818.43419181,7610142.9128678,1888.90515568012
32,"AFG",866192.726201714,3615718.8059306,897.453565880295
32,"AGO",1766540294.6455,13343686299.5804,3312021.61846884
32,"BEN",321351958.649275,7926255464.38368,1967367.10247535
32,"BFA",728724385.187487,14262008046.4322,3539957.24360257
32,"BGD",59881.5846185417,111639.123792078,27.7098234449582
32,"BRA",772472.4874884,1468197.95306894,364.419790122685
32,"CIV",762684992.039878,13716705998.6561,3404608.42542131
32,"CMR",767494867.310758,12111557584.8726,3006196.31291015
32,"COD",1082756838.5246,55192606044.589,13699295.703996
32,"COL",5502591.49052935,920394.953334239,228.450213421794
32,"ETH",452485729.851545,7289158339.63901,1809233.92976392
32,"GHA",762603174.664258,12895020162.1306,3200658.69271156
32,"GIN",196261532.405011,3870005539.12022,960569.794687347
32,"GUY",154552.334615566,154011.8278924,38.2271054660188
32,"HTI",99455.0589599747,196334.5394715,48.7319788986779
32,"IDN",13444811.3183439,7347957.62044583,1823.82843422171
32,"IND",420182371.981097,4166695279.94088,1034210.82712131
32,"KHM",474725.715707796,771789.788195138,191.56508973807
32,"MDG",79221337.0375451,2827178903.28353,701730.948759527
32,"MLI",656259477.671417,13851314286.9697,3438019.39978853
32,"MMR",1712134.41229818,2376622.31666862,589.898796705784
32,"MOZ",527091909.196368,16934526024.0629,4203299.97505885
32,"MWI",138620085.849394,2369434834.06672,588114.799598433
32,"NER",416191821.629752,14110557910.7145,3502365.97291803
32,"NGA",7880835589.91653,113135623953.678,28081268.0949586
32,"NIC",78532.5828502571,111059.882088738,27.5660505024062
32,"PAK",9961709.28547674,11880621.009992,2948.875801072
32,"PER",573135.534062163,357535.933535208,88.7435986325069
32,"PNG",9533046.64236433,11814649.7074444,2932.50113703009
32,"RWA",130255959.516925,3227650552.37237,801131.573863238
32,"SLB",1050457.31298827,1120108.73956263,278.020951420595
32,"TZA",723466638.960579,13761740308.3285,3415786.34161771
32,"UGA",1040420402.7408,21450438588.6285,5324189.63816689
32,"VEN",6807105.57800635,2501365.17907772,620.861084620305
32,"YEM",7581240.7587784,7610142.9128678,1888.90515568012
33,"AFG",995771.725320271,3615718.8059306,897.453565880295
33,"AGO",1405154648.39242,13343686299.5804,3312021.61846884
33,"BEN",326883558.132873,7926255464.38368,1967367.10247535
33,"BFA",755393103.462731,14262008046.4322,3539957.24360257
33,"BGD",76248.237002149,111639.123792078,27.7098234449582
33,"BRA",1013784.31108073,1468197.95306894,364.419790122685
33,"CIV",851853370.176708,13716705998.6561,3404608.42542131
33,"CMR",854944672.801821,12111557584.8726,3006196.31291015
33,"COD",1218596037.92518,55192606044.589,13699295.703996
33,"COL",4058268.57346543,920394.953334239,228.450213421794
33,"ETH",422016185.580261,7289158339.63901,1809233.92976392
33,"GHA",739561941.087506,12895020162.1306,3200658.69271156
33,"GIN",179992197.891752,3870005539.12022,960569.794687347
33,"GUY",183516.706909764,154011.8278924,38.2271054660188
33,"HTI",87427.9767171268,196334.5394715,48.7319788986779
33,"IDN",10904031.889951,7347957.62044583,1823.82843422171
33,"IND",500850438.529753,4166695279.94088,1034210.82712131
33,"KHM",282566.132810073,771789.788195138,191.56508973807
33,"MDG",76420499.42504,2827178903.28353,701730.948759527
33,"MLI",587434979.844646,13851314286.9697,3438019.39978853
33,"MMR",1013574.47606031,2376622.31666862,589.898796705784
33,"MOZ",567203569.038241,16934526024.0629,4203299.97505885
33,"MWI",132052031.216057,2369434834.06672,588114.799598433
33,"NER",405534569.835563,14110557910.7145,3502365.97291803
33,"NGA",8575356280.03429,113135623953.678,28081268.0949586
33,"NIC",123789.862021633,111059.882088738,27.5660505024062
33,"PAK",11087800.2011996,11880621.009992,2948.875801072
33,"PER",679353.401781154,357535.933535208,88.7435986325069
33,"PNG",8998253.64213466,11814649.7074444,2932.50113703009
33,"RWA",126309395.921917,3227650552.37237,801131.573863238
33,"SLB",1352870.93793119,1120108.73956263,278.020951420595
33,"TZA",641345978.13495,13761740308.3285,3415786.34161771
33,"UGA",1211361984.36162,21450438588.6285,5324189.63816689
33,"VEN",5402841.77902688,2501365.17907772,620.861084620305
33,"YEM",4918625.63298391,7610142.9128678,1888.90515568012
34,"AFG",908958.237831671,3615718.8059306,897.453565880295
34,"AGO",1625246890.33688,13343686299.5804,3312021.61846884
34,"BEN",359578396.721249,7926255464.38368,1967367.10247535
34,"BFA",616911153.322649,14262008046.4322,3539957.24360257
34,"BGD",50596.7725135342,111639.123792078,27.7098234449582
34,"BRA",1145088.96964998,1468197.95306894,364.419790122685
34,"CIV",846666217.383462,13716705998.6561,3404608.42542131
34,"CMR",811806723.923239,12111557584.8726,3006196.31291015
34,"COD",1188186529.59012,55192606044.589,13699295.703996
34,"COL",4966719.27302672,920394.953334239,228.450213421794
34,"ETH",280783085.054489,7289158339.63901,1809233.92976392
34,"GHA",673675059.870725,12895020162.1306,3200658.69271156
34,"GIN",197861964.865069,3870005539.12022,960569.794687347
34,"GUY",165780.27828668,154011.8278924,38.2271054660188
34,"HTI",66377.3192898806,196334.5394715,48.7319788986779
34,"IDN",10578875.7974765,7347957.62044583,1823.82843422171
34,"IND",429387861.58582,4166695279.94088,1034210.82712131
34,"KHM",454215.603729404,771789.788195138,191.56508973807
34,"MDG",68919567.9835965,2827178903.28353,701730.948759527
34,"MLI",712690846.22179,13851314286.9697,3438019.39978853
34,"MMR",1658865.13249719,2376622.31666862,589.898796705784
34,"MOZ",563108331.171318,16934526024.0629,4203299.97505885
34,"MWI",131208046.087366,2369434834.06672,588114.799598433
34,"NER",485762704.2673,14110557910.7145,3502365.97291803
34,"NGA",7805037344.11051,113135623953.678,28081268.0949586
34,"NIC",109028.085544178,111059.882088738,27.5660505024062
34,"PAK",13472973.7900163,11880621.009992,2948.875801072
34,"PER",690303.97442425,357535.933535208,88.7435986325069
34,"PNG",8654566.57868763,11814649.7074444,2932.50113703009
34,"RWA",149732061.904966,3227650552.37237,801131.573863238
34,"SLB",961528.491774626,1120108.73956263,278.020951420595
34,"TZA",742862382.207775,13761740308.3285,3415786.34161771
34,"UGA",1176289927.60141,21450438588.6285,5324189.63816689
34,"VEN",8514558.13948175,2501365.17907772,620.861084620305
34,"YEM",5345211.97966791,7610142.9128678,1888.90515568012
35,"AFG",1137133.46055673,3615718.8059306,897.453565880295
35,"AGO",1812089328.70915,13343686299.5804,3312021.61846884
35,"BEN",316389800.969326,7926255464.38368,1967367.10247535
35,"BFA",684685039.605239,14262008046.4322,3539957.24360257
35,"BGD",70975.1279753784,111639.123792078,27.7098234449582
35,"BRA",1097908.57389926,1468197.95306894,364.419790122685
35,"CIV",863330902.689413,13716705998.6561,3404608.42542131
35,"CMR",762028785.893603,12111557584.8726,3006196.31291015
35,"COD",1082155882.36525,55192606044.589,13699295.703996
35,"COL",3042811.99971041,920394.953334239,228.450213421794
35,"ETH",380985935.5238,7289158339.63901,1809233.92976392
35,"GHA",798215333.181391,12895020162.1306,3200658.69271156
35,"GIN",192566034.372766,3870005539.12022,960569.794687347
35,"GUY",171551.748761582,154011.8278924,38.2271054660188
35,"HTI",72644.6308756895,196334.5394715,48.7319788986779
35,"IDN",10396332.2657245,7347957.62044583,1823.82843422171
35,"IND",514899542.163132,4166695279.94088,1034210.82712131
35,"KHM",442956.063168942,771789.788195138,191.56508973807
35,"MDG",85677374.682239,2827178903.28353,701730.948759527
35,"MLI",714299748.116949,13851314286.9697,3438019.39978853
35,"MMR",1410840.41539671,2376622.31666862,589.898796705784
35,"MOZ",518842116.089728,16934526024.0629,4203299.97505885
35,"MWI",121731081.021233,2369434834.06672,588114.799598433
35,"NER",434095540.538696,14110557910.7145,3502365.97291803
35,"NGA",7138574082.20538,113135623953.678,28081268.0949586
35,"NIC",110629.684244428,111059.882088738,27.5660505024062
35,"PAK",21097078.3952638,11880621.009992,2948.875801072
35,"PER",758036.331137754,357535.933535208,88.7435986325069
35,"PNG",9397582.23531926,11814649.7074444,2932.50113703009
35,"RWA",147374200.144974,3227650552.37237,801131.573863238
35,"SLB",1017410.30332009,1120108.73956263,278.020951420595
35,"TZA",695475554.281496,13761740308.3285,3415786.34161771
35,"UGA",1072913937.31046,21450438588.6285,5324189.63816689
35,"VEN",5923473.19273185,2501365.17907772,620.861084620305
35,"YEM",6692420.98297912,7610142.9128678,1888.90515568012
36,"AFG",1113825.59579411,3615718.8059306,897.453565880295
36,"AGO",1713177303.43205,13343686299.5804,3312021.61846884
36,"BEN",320129257.541498,7926255464.38368,1967367.10247535
36,"BFA",679099596.790922,14262008046.4322,3539957.24360257
36,"BGD",55402.5134920025,111639.123792078,27.7098234449582
36,"BRA",907924.985631798,1468197.95306894,364.419790122685
36,"CIV",869850316.394319,13716705998.6561,3404608.42542131
36,"CMR",788095950.625896,12111557584.8726,3006196.31291015
36,"COD",1070958653.64359,55192606044.589,13699295.703996
36,"COL",5215832.83271785,920394.953334239,228.450213421794
36,"ETH",494286180.697852,7289158339.63901,1809233.92976392
